																					6813_submitter_file2__DSC00460.JPG	seashore, coast, seacoast, sea-coast	a woman standing on a beach holding a surfboard .
																					6813_submitter_file3__DSC00459.JPG	lakeside, lakeshore	a woman in a bikini standing on a beach .
																					6815_submitter_file2__soho11.jpg	spider web, spider's web	a black and white photo of a black and white cat
																					6819_submitter_file1__Picture005.jpg	flagpole, flagstaff	a kite flying in the sky over a building .
																					6819_submitter_file2__Picture010.jpg	flagpole, flagstaff	a kite flying in the sky over a city .
																					6819_submitter_file3__Picture011.jpg	flagpole, flagstaff	a kite flying in the sky over a city .
																					6825_submitter_file2__Image014.jpg	digital clock	a traffic light with a street sign on it .
																					6825_submitter_file3__Image035.jpg	digital clock	a close up of a clock on a table
																					6857_submitter_file1__Image001.jpg	cinema, movie theater, movie theatre, movie house, picture palace	a large clock on a pole with a sky background
																					6857_submitter_file2__Image002.jpg	odometer, hodometer, mileometer, milometer	a black and white photo of a street light
																					6857_submitter_file3__Image005.jpg	nematode, nematode worm, roundworm	a close up of a person holding a wii remote
																					6863_submitter_file1__newark19am.jpg	fireboat	a train traveling over a bridge over a river .
																					6863_submitter_file2__newark2930a.jpg	pier	a train traveling over a bridge over a river .
																					6863_submitter_file3__newark.jpg	picket fence, paling	a large body of water next to a bridge .
																					6864_submitter_file1__Image014.jpg	window screen	a television with a picture of a man on it .
																					6864_submitter_file2__Image013.jpg	television, television system	a television with a picture of a man on it .
																					6864_submitter_file3__Image010.jpg	oscilloscope, scope, cathode-ray oscilloscope, CRO	a television with a reflection of a man on it .
																					6870_submitter_file1__100_0625.jpg	worm fence, snake fence, snake-rail fence, Virginia fence	a herd of cattle grazing on a lush green field .
																					6871_submitter_file1__ImportedPhotos00016.jpg	bison	a herd of animals grazing on a lush green field .
																					6872_submitter_file1__UFO.jpg	letter opener, paper knife, paperknife	a white and black cat is sitting on a table
																					6872_submitter_file2__Wal-Mart.jpg	street sign	a group of boats parked in a harbor .
																					6872_submitter_file3__Sal001.jpg	accordion, piano accordion, squeeze box	a woman holding a cell phone in her hand .
																					6876_submitter_file1__DSCF0410.JPG	parachute, chute	a plane flying in the sky over a mountain .
																					6876_submitter_file2__DSCF0410copy-1.jpg	parachute, chute	a man flying a kite in a field .
																					6876_submitter_file3__DSCF0410copy-2.jpg	parachute, chute	a small airplane flying through a cloudy sky .
																					6877_submitter_file1__JCBlackdisk_aug112006.jpg	rapeseed	a group of people standing on top of a lush green field .
																					6880_submitter_file1__Watching.jpg	street sign	a street sign on the side of a road .
																					6880_submitter_file2__Zenith.jpg	obelisk	a group of people flying kites in a field .
																					6880_submitter_file3__NE.jpg	pole	a plane flying over a building with a sky background
																					6882_submitter_file1__DesendsSouth.jpg	swing	a person sitting on a bench in a park .
																					6882_submitter_file2__West.jpg	indri, indris, Indri indri, Indri brevicaudatus	a tree with a bunch of bananas on it
																					6882_submitter_file3__BehindCloud.jpg	church, church building	a giraffe standing in front of a building .
																					6888_submitter_file1__DSC00992.jpg	valley, vale	a mountain with a mountain in the background .
																					6888_submitter_file2__DSC00999.jpg	alp	a man riding a motorcycle down a dirt road .
																					6888_submitter_file3__DSC01001.jpg	alp	a horse standing on top of a lush green hillside .
																					6889_submitter_file1__DSC00992.jpg	valley, vale	a mountain with a mountain in the background .
																					6889_submitter_file2__DSC00999.jpg	alp	a man riding a motorcycle down a dirt road .
																					6889_submitter_file3__DSC01001.jpg	alp	a horse standing on top of a lush green hillside .
																					6894_submitter_file1__DSCN3138.JPG	patio, terrace	a plane flying over a building with a sky background
																					6896_submitter_file1__Image005.jpg	odometer, hodometer, mileometer, milometer	a black and white cat sitting on top of a tv .
																					6896_submitter_file2__Image006.jpg	window screen	a close up of a tv screen with a clock
																					6896_submitter_file3__Image010.jpg	car mirror	a man in a suit is holding a camera
																					6901_submitter_file1__DSC00591.jpg	spotlight, spot	a black and white photo of a street light
																					6902_submitter_file1__ovnis26abril2007007.jpg	lakeside, lakeshore	a large building with a large clock tower .
																					6906_submitter_file1__ufo1.jpg	parachute, chute	a person flying a kite in the sky .
																					6906_submitter_file2__ufo2.jpg	parachute, chute	a plane flying in the sky over a city .
																					6907_submitter_file1__UFO.jpg	envelope	a person is flying a kite in the sky .
																					6910_submitter_file1__UFOoverTrexlerpark.jpg	traffic light, traffic signal, stoplight	a traffic light sitting on the side of a road .
																					6912_submitter_file1__100_0883.JPG	kite	a plane flying in the sky with a sky background
																					6915_submitter_file1__IMG_6062.JPG	balloon	a flock of birds flying through a cloudy sky .
																					6915_submitter_file2__IMG_6857.JPG	airship, dirigible	a plane flying over a large body of water .
																					6915_submitter_file3__IMG_0269.JPG	kite	a plane flying in the sky with a sky background
																					6915_submitter_file4__IMG_0330.JPG	magpie	a bird flying in the sky with a sky background
																					6915_submitter_file5__IMG_0952.JPG	flagpole, flagstaff	a kite flying in the sky with a sky background
																					6920_submitter_file1__DSC00328.JPG	stone wall	a man is standing on a skateboard in the woods .
																					6921_submitter_file1__IMG_1730.JPG	parachute, chute	a plane flying in the sky over a city .
																					6921_submitter_file2__IMG_1731.JPG	parachute, chute	a plane flying in the sky over a city .
																					6921_submitter_file3__IMG_1111.JPG	geyser	a small airplane flying through a blue sky .
																					6922_submitter_file1__IMG_0526.JPG	parachute, chute	a kite flying in the sky with a sky background
																					6922_submitter_file2__IMG_0612.JPG	kite	an airplane flying in the sky with a sky background
																					6922_submitter_file3__IMG_6195.JPG	parachute, chute	a plane flying in the sky over a mountain .
																					6923_submitter_file1__IMG_0927enlacloladelavion.jpg	wing	a plane flying in the air with a sky background
																					6923_submitter_file2__IMG_0928enlacoladelavion.jpg	airliner	a plane flying in the air with a sky background
																					6923_submitter_file3__IMG_0269contrastado.jpg	wing	a flock of birds flying through a cloudy sky .
																					6924_submitter_file1__IMG_1756.JPG	kite	a plane flying in the sky with a sky background
																					6924_submitter_file2__IMG_1757.JPG	kite	a plane flying in the sky with a sky background
																					6924_submitter_file3__IMG_5322.JPG	parachute, chute	a plane is flying in the sky over a body of water .
																					6924_submitter_file4__IMG_4658.JPG	parachute, chute	a kite flying in the sky over a tree .
																					6924_submitter_file5__IMG_0665.JPG	pelican	a kite flying in the sky with a sky background
																					6938_submitter_file1__cylinder.png	loupe, jeweler's loupe	a black and white photo of a person on a motorcycle .
																					6946_submitter_file1__threadspoolufo.jpg	binder, ring-binder	a person on a surfboard in the water .
